TOT_POP,0-9 y/o % of total pop,10-19 y/o % of total pop,20-29 y/o % of total pop,30-39 y/o % of total pop,40-49 y/o % of total pop,50-59 y/o % of total pop,60-69 y/o % of total pop,70-79 y/o % of total pop,80+ y/o % of total pop,% White-alone,% Black-alone,% NA/AI-alone,% Asian-alone,% Hawaiian/PI-alone,% Two or more races,POP_ESTIMATE_2018,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults completing some college or associate's degree 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active Physicians per 100000 Population 2018 (AAMC),Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active General Surgeons per 100000 Population 2018 (AAMC),Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Percent of Population Aged 60+,CNTY_FIPS,anycondition_prevalence,Obesity_prevalence,county_n,state_n
107239,11.02490698,13.67692724,10.88596499,11.25803113,12.96822984,15.40391089,12.83301784,7.908503436,4.040507651,86.23541808,9.407025429,0.528725557,1.837950746,0.06247727,1.928402913,107239,6.9,25.6,28.3,39.2,5509,5.2,6.2,5.6,91028,86709,95347,58367,56844,1523,2.6,91028,125.4,263.2,231.8,90.3,81.7,7.3,6.3,56.37872755,26.46451213,1.208655169,53.48299121,46.94869921,22.7,85,38.4,27.2,1703,46
7507,9.670973758,11.04302651,12.64153457,12.30851206,13.4674304,15.14586386,12.60157187,8.978286932,4.142800053,96.60317037,1.691754363,0.226455308,0.213134408,0.0,1.265485547,7507,10.7,50.4,26.0,12.9,919,13.6,16.9,15.4,50768,45385,56151,2750,2574,176,6.4,50768,115.3,263.4,231.6,100.1,89.4,10.5,9.2,3.915975572,2.776933845,0.232796849,4.057316517,5.158944464,24.5,73,53.4,36.5,1788,48
8746,10.35902127,11.42236451,10.19894809,9.455751201,12.78298651,14.74959982,15.80150926,9.764463755,5.465355591,98.17059227,0.285844958,0.274411159,0.182940773,0.022867597,1.063343243,8746,11.9,48.7,25.4,13.9,1341,15.5,22.6,21.5,46054,41056,51052,3072,2846,226,7.4,46054,104.6,263.4,231.6,100.1,89.4,10.5,9.2,4.562291509,3.23525555,0.271219028,4.726960204,6.010407391,28.5,95,54.0,36.2,1640,48
291408,11.11397079,13.095042,12.74638994,12.32944875,13.19147038,14.95326141,12.06384176,6.86528853,3.641286444,83.08591391,11.22412562,0.277960797,3.09943447,0.071034426,2.241530775,291408,7.1,33.0,28.0,31.9,21869,7.6,8.9,7.9,81315,77033,85597,147175,140940,6235,4.2,81315,99.4,306.5,271.0,97.7,87.5,7.6,6.7,180.4674554,60.9081751,2.682314908,231.2678829,88.58181426,20.9,15,44.8,34.7,1126,30
6352,8.83186398,10.59508816,14.78274559,15.56989924,15.25503778,13.06675063,10.87846348,6.643576826,4.376574307,36.30352645,60.95717884,0.472292191,0.72418136,0.330604534,1.212216625,6352,25.7,39.3,25.7,9.4,1723,37.2,43.2,35.8,33393,30379,36407,2256,2160,96,4.3,33393,57.0,228.7,202.9,79.1,71.9,7.0,6.1,2.907453081,2.008950447,0.0875557,3.005877765,2.05967237,20.9,37,54.9,42.5,7,10
11212,14.27934356,13.45879415,14.27934356,11.82661434,11.3360685,11.67499108,9.748483767,8.820906172,4.57545487,96.38779879,1.542989654,0.882982519,0.463788798,0.115947199,0.606493043,11212,32.9,31.1,26.8,9.3,2684,25.5,36.1,36.4,35156,31289,39023,5049,4782,267,5.3,35156,58.0,224.8,199.9,72.9,66.5,6.2,5.4,3.867305394,2.282491457,0.204303103,4.242316827,3.754801965,22.0,131,53.9,41.6,300,43
481857,12.74797295,13.47951778,12.54417804,13.34503805,13.228821,13.04121347,11.61091361,6.896859442,3.105485652,86.43580979,2.327038935,1.176697651,4.909132793,0.886985143,4.264335685,481857,7.7,23.9,38.6,29.8,41980,8.8,10.6,9.3,73971,71628,76314,230353,219230,11123,4.8,73971,99.9,278.8,246.3,100.6,91.7,6.9,6.1,194.1983992,122.005448,5.882862273,239.6626935,282.4413333,20.3,11,38.1,32.1,117,47
935764,14.00032487,13.37121325,14.71182905,13.48363476,12.24347164,12.56385157,10.91482468,5.707421957,3.003428215,41.1321658,54.19432677,0.336409608,2.707627137,0.074591457,1.554879222,935764,11.8,27.5,29.5,31.1,198554,21.7,33.2,29.5,47924,45793,50055,442379,424005,18374,4.2,47924,91.5,253.1,225.8,85.1,77.8,8.1,7.4,794.4997824,164.7605673,15.89552453,495.8021433,343.6197737,18.1,157,44.5,33.9,58,42
11372,14.94020401,15.48540274,11.39641224,11.15898699,11.27330285,12.08230742,13.10235667,6.982061203,3.578965881,93.02673233,1.072810412,2.427013718,0.677101653,0.307773479,2.488568414,11372,24.7,32.5,31.9,10.9,1744,15.4,21.1,18.9,55343,49646,61040,5732,5484,248,4.3,55343,87.6,303.4,271.5,109.4,101.0,9.2,8.3,5.701314311,3.142371238,0.165530782,6.971288179,5.367539128,22.5,49,47.6,36.1,1303,37
31129,13.37659417,16.00115648,23.11670789,12.01130778,9.38353304,8.699283626,8.162806386,5.933374024,3.315236596,90.72890231,4.163320376,0.91554499,2.470365254,0.170259244,1.551607826,31129,20.8,25.2,29.1,24.8,7369,25.0,33.3,33.0,42605,39033,46177,13333,12671,662,5.0,42605,70.3,224.8,199.9,72.9,66.5,6.2,5.4,10.7371878,6.337109931,0.567227194,11.77836965,10.42483325,17.1,273,46.0,37.2,1584,43
14432,12.99889135,13.35227273,11.20426829,11.16962306,12.89495565,13.76108647,12.52078714,8.342572062,3.755543237,96.86807095,1.510532151,0.145509978,0.291019956,0.006929047,1.177937916,14432,21.5,38.3,27.6,12.7,2669,18.6,29.1,26.5,42571,38228,46914,6142,5808,334,5.4,42571,84.8,230.9,214.6,77.3,72.9,8.3,7.6,9.476203797,3.184572919,0.339127948,6.378835208,6.136600959,23.1,69,54.4,40.5,710,17
22824,8.7276551,9.656501928,8.578689099,9.341044515,10.35313705,16.5615142,18.99754644,12.65772871,5.126182965,95.4171048,1.051524711,1.30126183,0.587101297,0.04381353,1.599193831,22824,10.7,31.8,33.7,23.8,3016,13.4,22.8,21.6,53008,48715,57301,9920,9582,338,3.4,53008,87.4,224.8,199.9,72.9,66.5,6.2,5.4,7.872581014,4.646413218,0.415894936,8.635982809,7.643560475,35.3,19,49.2,34.4,1506,43
59770,13.94344989,13.62891082,12.37075456,14.48050862,13.15375606,12.92287101,11.67809938,5.36222185,2.459427807,93.90496905,1.244771625,1.694830182,0.931905638,0.182365735,2.041157771,59770,12.2,28.5,29.2,30.0,4946,8.4,11.4,10.7,74421,69387,79455,32479,31436,1043,3.2,74421,103.4,285.7,262.5,95.4,88.9,7.8,7.1,30.38051192,23.58031443,0.933977741,26.26681221,28.57552123,17.6,45,32.3,24.1,245,5
179349,11.58467569,12.47679106,12.53143313,13.65772879,12.96355151,14.42160257,11.82944984,7.296946178,3.237821231,87.04648479,6.461145588,0.877618498,2.152228337,0.170059493,3.292463298,179349,8.4,27.2,36.3,28.1,16404,9.5,12.2,11.6,69541,66512,72570,80654,77976,2678,3.3,69541,125.5,265.2,240.7,86.8,80.1,6.9,6.0,104.076239,51.30554405,1.827228469,97.63462715,69.72097566,20.6,113,47.7,31.0,330,9
2464,16.1525974,15.74675325,10.99837662,11.52597403,10.38961039,10.51136364,12.86525974,7.792207792,4.017857143,97.07792208,0.36525974,0.649350649,0.487012987,0.081168831,1.339285714,2464,1.4,30.6,43.5,24.4,218,8.9,11.4,10.6,60695,54151,67239,1176,1137,39,3.3,60695,85.0,216.2,199.9,65.3,62.2,5.8,5.4,0.940825439,0.622020464,0.04209161,0.756869512,0.820006928,21.3,33,38.3,30.4,1666,44
10715,8.66075595,9.547363509,10.87260849,9.594027065,12.86980868,16.33224452,16.29491367,10.61129258,5.216985534,66.88754083,30.8819412,0.597293514,0.139990667,0.167988801,1.325244984,10715,20.4,38.6,29.5,11.6,1973,18.9,30.1,30.5,42423,38174,46672,4376,4193,183,4.2,42423,85.0,217.1,196.7,77.2,71.2,7.6,6.9,5.561512364,1.172806115,0.221408257,5.009087801,4.09495668,28.7,37,57.2,41.0,18,0
15601,10.72367156,12.69790398,10.12114608,10.99288507,11.81975514,14.80674316,13.78116787,9.467341837,5.589385296,97.30786488,0.807640536,0.249983975,0.474328569,0.038459073,1.121722966,15601,8.6,39.3,34.4,17.8,1387,9.0,12.6,11.7,58384,52761,64007,8103,7675,428,5.3,58384,89.7,284.4,240.5,99.6,87.2,7.0,5.8,6.077017254,3.051365504,0.228974859,11.81730677,7.412908011,27.8,131,47.4,35.2,519,13
142854,11.24154731,15.70414549,21.71517773,12.09486609,10.18312403,10.87613928,10.38612849,5.439119661,2.359751915,65.66984474,1.462332171,27.59040699,2.058745292,0.184804066,3.033866745,142854,10.4,21.4,32.6,35.6,20964,15.9,17.3,17.7,60187,57153,63221,77083,72850,4233,5.5,60187,101.9,242.0,224.0,78.1,73.2,6.9,6.1,67.7852981,38.64339651,1.653299954,66.23159453,53.56293465,16.7,5,31.8,24.6,96,2
355642,16.22699231,14.29190028,17.39108429,14.86916618,11.37576552,10.40118996,8.263365969,4.766872304,2.413663178,65.79059841,24.35623464,1.068490223,3.257770455,0.882910342,4.643995928,355642,9.4,25.9,40.1,24.5,44865,13.0,19.1,18.7,54292,52230,56354,142270,136410,5860,4.1,54292,89.5,224.8,199.9,72.9,66.5,6.2,5.4,122.6700165,72.40009156,6.480446327,134.5652908,119.1014342,14.2,27,40.9,34.1,694,43
116321,13.67250969,14.67490823,20.92743357,12.72942977,10.41428461,10.46156756,8.875439517,5.448715193,2.795711866,58.02821503,37.05779696,0.458214768,2.07615134,0.163341099,2.216280809,116321,14.9,30.0,29.6,25.6,28539,25.9,33.4,33.0,41820,37529,46111,51746,49640,2106,4.1,41820,71.3,228.7,202.9,79.1,71.9,7.0,6.1,53.24273455,36.78890505,1.603363761,55.04513657,37.71775027,15.7,185,41.1,32.2,42,10
4472,12.88014311,11.69499106,9.615384615,11.47137746,8.966905188,13.61806798,15.96601073,10.46511628,5.322003578,95.14758497,0.916815742,1.364042934,0.51431127,0.02236136,2.034883721,4472,8.5,34.9,38.3,18.3,564,12.8,19.9,19.0,47634,42568,52700,2396,2334,62,2.6,47634,81.9,227.6,206.5,88.0,80.5,6.8,6.3,2.522071575,1.277931517,0.213500578,1.850850333,2.747859956,26.6,7,48.4,40.0,626,16
44753,11.25734588,12.11538891,10.76575872,10.34344066,10.87748307,14.32306214,14.2962483,9.342390454,6.678881863,85.69257927,10.29651643,0.288248833,0.665877148,0.042455254,3.014323062,44753,7.1,36.0,37.7,19.3,5555,12.7,20.9,18.1,47357,44626,50088,21904,20863,1041,4.8,47357,72.8,284.4,240.5,99.6,87.2,7.0,5.8,17.43252056,8.753141492,0.656836862,33.89910455,21.26465433,29.3,177,51.9,38.9,529,13
708009,11.82781575,12.70449952,12.8005435,12.40831684,11.81863507,12.13487399,11.95705139,9.482647819,4.865616115,78.91651095,16.12324137,0.667364398,1.940229573,0.110168091,2.242485618,708009,15.2,35.4,29.4,20.0,109018,15.7,24.0,23.0,51354,49812,52896,298759,286603,12156,4.1,51354,92.6,265.2,240.7,86.8,80.1,6.9,6.0,410.8576793,202.5368803,7.213278026,385.4283812,275.234756,26.0,105,47.0,33.2,149,9
2303,10.85540599,11.07251411,9.248805905,11.11593574,9.986973513,11.98436822,16.76074685,10.6817195,8.293530178,93.96439427,0.955275727,1.172383847,1.432913591,0.21710812,2.257924446,2303,9.9,30.0,39.3,20.8,338,14.9,25.9,25.4,40009,35721,44297,1253,1221,32,2.6,40009,55.6,285.7,262.5,95.4,88.9,7.8,7.1,1.170592587,0.908573936,0.03598713,1.012087477,1.101044427,32.7,115,37.8,25.5,273,5
9708,9.703337454,11.04243923,12.47424804,13.38071693,13.99876391,14.0605686,12.27853317,8.477544293,4.583848372,63.89575608,34.21920066,0.43263288,0.43263288,0.030902349,0.988875155,9708,22.8,44.0,22.8,10.4,2415,30.0,32.9,31.3,34849,31038,38660,4147,3983,164,4.0,34849,59.4,228.7,202.9,79.1,71.9,7.0,6.1,4.443569665,3.070354367,0.133814663,4.593995803,3.147874585,23.8,167,54.8,38.1,136,10
119089,12.20179865,12.82906062,12.06576594,12.00698637,12.5998203,14.23809084,12.19760011,7.873103309,3.98777385,82.78766301,13.04822444,1.100857342,0.701995986,0.152826877,2.208432349,119089,16.7,29.6,32.0,21.7,15419,13.2,20.1,18.5,52797,49692,55902,56339,54356,1983,3.5,52797,105.8,217.1,196.7,77.2,71.2,7.6,6.9,61.81194082,13.03483971,2.460782823,55.67216586,45.51230014,22.4,103,49.2,37.4,51,0
4794,16.39549437,15.85314977,13.37088027,12.72423863,11.8064247,12.49478515,9.115561118,4.839382562,3.400083438,92.17772215,3.650396329,1.460158531,0.917813934,0.146015853,1.6478932,4794,23.1,30.7,33.7,12.4,475,10.1,13.6,13.1,61987,56771,67203,1796,1727,69,3.8,61987,102.2,224.8,199.9,72.9,66.5,6.2,5.4,1.653573141,0.975942209,0.08735543,1.813919628,1.605469195,16.5,103,45.7,36.0,1537,43
66470,12.0851512,15.96961035,10.40018053,12.50188055,15.67474048,14.48172108,10.38964947,6.124567474,2.372498872,91.61727095,4.417030239,0.430269294,1.740634873,0.072213028,1.722581616,66470,6.1,21.3,30.4,42.2,3463,5.6,5.1,3.9,102136,96461,107811,33270,32176,1094,3.3,102136,203.5,230.9,214.6,77.3,72.9,8.3,7.6,43.64490482,14.66730612,1.561934222,29.37923893,28.26357163,17.4,185,47.9,35.6,734,17
307117,10.02093665,12.42034795,17.4467711,12.53170616,11.11888954,13.1135691,11.92932986,6.96835408,4.450095566,75.89029588,14.12914297,0.296629623,6.783733886,0.067401023,2.832796621,307117,7.3,24.1,27.3,41.3,32888,11.3,15.3,15.2,64536,60620,68452,158835,152991,5844,3.7,64536,95.4,375.1,304.1,112.9,94.8,10.2,7.4,198.1890833,139.7585852,2.608785015,325.6266597,101.836909,21.9,1,36.0,28.3,1157,32
11289,12.67605634,13.03924174,10.92213659,11.84338737,11.49791833,13.68588892,12.97723448,8.459562406,4.898573833,83.3466206,1.789352467,9.274515015,0.522632651,0.079723625,4.987155638,11289,10.2,39.9,28.8,21.1,1431,12.9,16.3,14.6,54210,49002,59418,5742,5593,149,2.6,54210,104.4,206.7,189.1,73.9,68.5,6.2,5.8,3.23804291,3.687532509,0.357873885,3.776285233,6.470359838,25.1,103,48.7,35.6,557,36
25349,10.49351059,11.65331966,9.984614778,10.15819164,10.28837429,13.92559864,15.69687167,11.02607598,6.773442739,90.38620853,6.631425303,1.222927926,0.469446527,0.063118861,1.226872855,25349,15.8,40.3,25.8,18.1,3322,13.3,19.4,20.1,55776,50318,61234,12606,12250,356,2.8,55776,92.0,224.8,199.9,72.9,66.5,6.2,5.4,8.743518056,5.16044202,0.461905045,9.591374352,8.489161167,31.3,149,48.2,35.4,28,43
19942,11.97974125,12.79711162,12.23046836,11.93461037,12.19536656,15.13890282,12.50125364,7.968107512,3.25443787,95.15093772,2.321733026,0.471366964,0.416207,0.015043627,1.624711664,19942,14.9,46.9,25.9,12.4,2739,13.9,18.8,17.6,50704,46093,55315,9145,8866,279,3.1,50704,96.8,253.1,225.8,85.1,77.8,8.1,7.4,16.93152831,3.511200722,0.338748392,10.56600419,7.322856539,22.4,159,51.3,37.6,679,42
39694,9.585831612,11.05204817,10.15518718,11.43245831,11.94387061,14.69995465,16.60200534,9.968761022,4.559883106,96.54607749,0.627298836,0.49629667,0.707915554,0.040308359,1.582103089,39694,7.6,32.6,30.3,29.6,5333,13.7,20.2,17.7,49482,45771,53193,21250,20501,749,3.5,49482,89.0,330.2,305.7,128.9,119.7,12.1,11.7,32.62348289,16.48968772,1.008362199,23.87445794,33.15732171,28.2,27,42.0,30.3,802,19
125043,14.03437218,14.88607919,12.9075598,13.48016282,11.23293587,12.19820382,11.37048855,6.281039322,3.609158449,54.62360948,0.781331222,41.07307086,0.637380741,0.068776341,2.815831354,125043,15.8,30.7,38.3,15.2,28486,23.1,26.9,22.9,46578,42960,50196,52537,49508,3029,5.8,46578,98.3,244.8,213.8,91.1,82.1,7.7,7.3,60.98703749,31.74667705,2.446642404,58.42104668,67.73022266,18.7,45,46.1,33.9,271,31
112664,13.06184762,13.84648157,13.54558688,13.58375346,12.41567848,14.7420649,10.07420294,5.786231627,2.944152524,78.25126038,14.7065611,0.457999006,2.943264929,0.096747852,3.544166726,112664,10.2,30.0,28.4,31.5,8770,8.0,10.6,10.0,89964,83552,96376,55295,53193,2102,3.8,89964,108.3,386.0,306.1,116.2,97.6,9.6,7.5,62.32886459,42.90120174,0.932229503,106.0504283,31.97547196,17.1,37,47.7,36.2,817,20
653786,13.36064094,13.36354709,15.26753402,14.2350861,11.6938876,12.50240905,10.63069567,5.563135338,3.383064183,82.2660626,10.53999321,0.7577403,3.350943581,0.080760371,3.004499943,653786,9.7,24.4,30.7,35.2,72623,11.3,14.6,13.4,61675,59993,63357,358900,348246,10654,3.0,61675,108.9,287.0,249.7,97.8,87.6,7.9,6.7,289.0915059,247.4283183,9.418365802,484.9804335,393.9362308,18.2,81,40.0,31.5,285,22
26461,12.32001814,13.43486641,13.81278107,11.97233665,9.973168059,11.01999169,13.68429009,8.801632591,4.980915309,92.63822229,0.774725067,1.247118401,1.239560107,1.315143041,2.785231095,26461,7.7,32.7,34.9,24.8,3598,13.9,17.9,16.2,50616,45506,55726,11935,11291,644,5.4,50616,80.1,303.4,271.5,109.4,101.0,9.2,8.3,13.26613419,7.311843593,0.3851662,16.22117978,12.48948759,25.9,61,47.5,34.4,161,37
40507,10.0772706,10.8104772,10.63273015,10.86725751,12.15345496,15.85158121,15.40227615,9.81311872,4.39183351,70.21008715,27.66435431,0.380181203,0.708519515,0.041968055,0.994889772,40507,13.4,33.1,31.9,21.7,5227,13.1,20.9,19.6,59529,54267,64791,18769,18069,700,3.7,59529,113.7,253.1,225.8,85.1,77.8,8.1,7.4,34.39200769,7.132093453,0.688079486,21.46209666,14.87448349,27.4,47,54.2,40.4,28,42
16320,11.94852941,13.4497549,11.15196078,11.62990196,11.23161765,14.21568627,12.89828431,8.272058824,5.202205882,95.81495098,1.200980392,0.821078431,0.238970588,0.049019608,1.875,16320,13.3,46.2,25.6,14.9,2267,14.2,20.3,18.7,45955,42161,49749,7960,7657,303,3.8,45955,84.5,273.1,236.3,86.6,79.0,7.0,6.3,9.102403806,1.771465768,0.324990712,10.15196398,7.288316304,25.9,13,46.5,35.5,990,25
14751,14.28377737,14.77865907,11.66700563,11.89071927,11.00942309,11.87038167,11.82292726,8.121483289,4.555623348,90.51589723,5.152193072,1.213477052,0.901633788,0.122025625,2.094773236,14751,18.9,33.1,32.5,15.5,2615,18.2,26.5,25.3,42522,38066,46978,6718,6496,222,3.3,42522,70.1,224.8,199.9,72.9,66.5,6.2,5.4,5.087996956,3.002946082,0.268790142,5.581378479,4.939982499,23.6,353,49.5,37.3,1604,43
109541,13.2845236,15.74752832,13.11746287,12.3031559,13.90986023,13.39407163,9.768032061,5.92198355,2.553381839,49.52666125,46.64737404,0.461014597,1.182205749,0.107722223,2.075022138,109541,14.2,33.6,32.6,19.6,15946,14.8,22.4,21.3,56598,52162,61034,51780,49474,2306,4.5,56598,96.5,228.7,202.9,79.1,71.9,7.0,6.1,50.13937625,34.64459082,1.509908527,51.8367217,35.51929645,17.6,217,48.3,37.6,145,10
5349,13.08655824,12.48831557,10.58141709,11.14226958,11.10487942,12.91830249,14.30173864,10.20751542,4.169003552,87.24995326,6.692839783,2.318190316,0.654327912,0.05608525,3.028603477,5349,14.4,33.9,30.4,21.3,908,17.2,26.0,25.8,44410,39743,49077,2460,2376,84,3.4,44410,73.2,224.8,199.9,72.9,66.5,6.2,5.4,1.845006828,1.088926757,0.097468543,2.023916581,1.791333902,28.9,119,50.9,37.1,237,43
13995,11.26831011,12.04001429,10.73954984,11.67559843,11.84708825,14.74812433,13.53340479,8.474455163,5.673454805,97.45623437,0.950339407,0.192926045,0.46445159,0.021436227,0.914612362,13995,7.9,33.6,37.9,20.6,1016,7.4,10.5,9.9,66937,61726,72148,9625,9335,290,3.0,66937,102.9,284.4,240.5,99.6,87.2,7.0,5.8,5.45143622,2.737251473,0.205403702,10.60080817,6.649807552,25.5,189,45.7,33.1,64,13
15596,12.27237753,12.59297256,10.65016671,11.65042319,11.72095409,14.27289048,13.1123365,8.68812516,5.039753783,97.75583483,0.468068736,0.26288792,0.416773532,0.025647602,1.070787381,15596,9.1,38.8,34.5,17.6,1702,11.1,16.2,15.3,54092,48695,59489,7775,7373,402,5.2,54092,83.1,284.4,240.5,99.6,87.2,7.0,5.8,6.075069617,3.050387565,0.228901475,11.81351942,7.410532231,25.3,23,48.1,32.8,117,13
45063,14.53520627,13.65199831,13.17932672,11.60153563,10.99571711,13.05283714,13.02398864,6.621840534,3.337549653,25.88376273,72.3697934,0.266293855,0.718993409,0.051039656,0.710116947,45063,21.5,30.5,29.2,18.8,14414,32.6,52.0,53.4,33991,30628,37354,16727,15547,1180,7.1,33991,76.0,191.3,174.8,65.9,61.2,7.1,6.7,31.47512933,1.614496087,1.4937861,17.78963446,16.55235708,20.5,151,56.4,43.5,64,24
20083,16.52641538,14.68904048,13.67325599,12.76203754,10.95453866,12.323856,9.834188119,5.970223572,3.266444256,83.4835433,5.771050142,4.038241299,3.908778569,0.487974904,2.310411791,20083,25.4,36.4,25.6,12.5,2455,12.4,18.0,16.9,55522,50693,60351,10777,10404,373,3.5,55522,93.0,239.2,214.5,88.2,80.3,6.8,6.2,10.87808174,8.556730325,0.968097227,9.306224952,13.11615597,18.2,43,47.3,36.4,904,27
30802,9.697422245,9.590286345,17.41120706,16.4502305,13.62249205,12.11609636,11.2622557,6.483345237,3.366664502,81.1246023,8.304655542,4.269203298,1.551847283,0.902538796,3.847152782,30802,17.2,33.2,37.5,12.0,3653,15.8,15.8,15.4,57705,52673,62737,9899,9425,474,4.8,57705,76.7,279.6,243.8,96.2,87.1,7.2,6.2,12.00246449,6.16475356,0.279543581,17.41346266,11.83427114,18.8,35,38.9,28.7,183,4
67505,10.10443671,10.62291682,12.25242575,12.03318273,12.02873861,14.17969039,14.80482927,8.477890527,5.495889193,93.44937412,4.255981038,0.186652841,0.466632101,0.019257833,1.622102067,67505,9.6,42.7,31.5,16.2,8272,13.0,17.7,16.1,48989,45188,52790,30588,28914,1674,5.5,48989,87.2,292.7,248.6,93.7,83.7,8.3,7.1,34.87443584,12.9126078,1.120324649,45.65611686,31.21894356,27.0,13,50.6,36.1,1286,35
178435,11.68997114,13.58870177,11.83231989,11.88780228,13.98492448,14.88329083,11.52464483,7.288928742,3.319416034,82.42777482,12.29635441,0.552021745,2.710230616,0.060526242,1.953092162,178435,11.0,28.1,33.4,27.5,16746,9.5,13.6,13.0,60044,56945,63143,87984,84841,3143,3.6,60044,111.4,255.0,223.5,86.2,78.1,7.1,6.2,81.05823354,72.89570208,1.924638999,86.86651909,69.14952974,20.4,97,45.5,34.1,1221,33
35451,11.27753801,12.41713915,13.6046938,11.2831796,12.02504866,14.4932442,13.56520267,7.706411667,3.627542241,50.67840117,47.50500691,0.43158162,0.267975516,0.045132718,1.071902062,35451,18.7,40.1,27.5,13.7,7019,20.9,33.3,32.9,40285,36198,44372,14591,13861,730,5.0,40285,90.0,191.3,174.8,65.9,61.2,7.1,6.7,24.76144087,1.270121847,1.175159466,13.99508091,13.02171651,21.8,93,53.2,39.7,47,24
100657,13.54600276,15.98398522,10.49107365,13.65925867,14.9368648,13.35525597,9.791668736,5.618089154,2.617801047,86.97358356,6.80528925,0.833523749,3.145335148,0.11027549,2.131992807,100657,7.9,19.6,32.3,40.3,5125,5.1,6.9,6.4,102858,95299,110417,50192,48576,1616,3.2,102858,169.6,224.8,199.9,72.9,66.5,6.2,5.4,34.71917223,20.49132559,1.83415425,38.08587985,33.70915995,16.5,397,41.2,32.4,1618,43
26804,10.52827936,11.36397553,9.043426354,9.40531264,9.547082525,12.56901955,16.00880466,13.31517684,8.218922549,96.50052231,0.690195493,1.156543799,0.473809879,0.16788539,1.011043128,26804,10.6,30.6,24.9,33.8,2527,9.6,15.7,14.6,61433,55748,67118,13417,13076,341,2.5,61433,101.3,224.8,199.9,72.9,66.5,6.2,5.4,9.245384748,5.456644756,0.4884178,10.14190691,8.976428101,37.3,171,48.0,33.9,1559,43
255001,13.61014271,13.04857628,14.35876722,13.99249415,11.98426673,12.53093125,10.76113427,5.975270685,3.738416712,59.06016055,34.11947404,1.018035223,4.014886216,0.09647021,1.690973761,255001,16.0,32.6,31.9,19.6,44682,18.7,27.8,25.7,48121,44914,51328,108181,101322,6859,6.3,48121,79.4,224.8,199.9,72.9,66.5,6.2,5.4,87.95636308,51.91202318,4.646583626,96.48546496,85.39763252,19.5,245,56.4,43.2,36,43
59131,11.64871218,11.26650995,12.25922105,10.83019059,12.02753209,12.58730615,14.62008084,9.607481693,5.15296545,91.26346586,6.064500854,0.243527084,0.603744229,0.008455802,1.816306168,59131,15.5,39.7,24.8,20.0,13157,22.7,34.9,36.6,37860,35335,40385,20928,19608,1320,6.3,37860,86.0,263.4,231.6,100.1,89.4,10.5,9.2,30.84528461,21.87330161,1.833689956,31.95859637,40.6358792,27.9,55,57.4,38.4,519,48
23933,10.32883466,11.32745581,10.95558434,11.04750763,12.23833201,15.55592696,13.75924456,9.760581624,5.026532403,95.75481553,2.089165587,0.275769858,0.501399741,0.037604981,1.341244307,23933,18.6,44.3,23.2,13.9,3293,13.9,19.0,18.2,49073,44202,53944,11849,11357,492,4.2,49073,67.6,263.2,231.8,90.3,81.7,7.3,6.3,12.58228897,5.906201744,0.269740898,11.93603473,10.477748,27.8,139,49.7,35.8,609,46
57840,12.26659751,13.08782849,11.65629322,11.90179806,12.92185339,13.5615491,12.04183956,8.525242047,4.036998617,95.87828492,1.642461964,0.653526971,0.319847856,0.121023513,1.384854772,57840,19.8,34.0,33.5,12.6,7527,13.2,18.0,15.5,50412,46157,54667,25006,24128,878,3.5,50412,101.1,217.1,196.7,77.2,71.2,7.6,6.9,30.02126693,6.330854476,1.195170658,27.03925697,22.10474049,23.6,9,46.3,34.0,4,0
1282,10.76443058,11.85647426,10.4524181,9.672386895,8.814352574,13.02652106,16.45865835,9.126365055,9.828393136,88.14352574,0.546021841,8.580343214,0.23400936,0.07800312,2.418096724,1282,7.8,42.8,26.9,22.5,128,10.3,12.9,13.0,52496,47191,57801,688,667,21,3.1,52496,92.0,240.4,219.1,92.8,84.8,9.2,8.6,0.68732934,0.587063537,0.082828271,0.492610246,0.786142014,30.9,69,44.1,31.8,1220,41
